"FirstNeg" "SecondNeg" "FirstPos" "SecondPos" "TotalMechs" "TotalNeg" "TotalPos" "FalseMech1" "FalseMech2" "FalseMech3" "FalseMech4" "exRf$y"
"1771" 4 6 84 76 64 17 5 1 3 15 19 "-1"
"1772" 7 11 123 1 20 5 2 2 4 2 19 "1"
"1773" 7 22 166 90 20 4 2 2 5 0 8 "1"
"1774" 46 80 109 0 18 2 1 4 10 4 0 "1"
"1775" 10 102 99 0 17 2 1 3 12 5 0 "1"
"1776" 13 102 125 0 21 2 1 5 13 4 0 "1"
"1777" 6 99 74 0 17 2 1 1 9 8 0 "1"
"1778" 10 60 118 69 21 2 2 3 9 2 9 "1"
"1779" 3 9 0 0 19 3 0 1 4 0 0 "1"
"1780" 1 3 0 0 19 3 0 0 2 0 0 "1"
"1781" 3 8 106 85 65 26 4 1 2 17 23 "-1"
"1782" 1 4 82 0 53 16 1 0 2 14 0 "-1"
"1783" 1 12 69 28 38 10 2 0 9 7 19 "-1"
"1784" 1 4 132 125 45 13 4 0 1 5 7 "1"
"1785" 3 5 126 58 50 11 6 2 3 3 13 "-1"
"1786" 1 22 33 19 47 10 2 0 13 27 36 "-1"
"1787" 1 12 160 10 48 11 2 0 9 1 40 "-1"
"1788" 15 18 58 0 46 11 1 8 10 15 0 "1"
"1789" 8 10 0 0 37 10 0 5 7 0 0 "1"
"1790" 2 10 102 101 43 13 3 0 5 9 10 "1"
"1791" 15 18 146 0 33 12 1 8 11 2 0 "1"
"1792" 3 7 145 25 57 17 2 2 4 7 37 "-1"
"1793" 6 11 49 14 16 5 3 1 3 5 10 "1"
"1794" 2 16 153 18 55 16 2 1 10 5 43 "-1"
"1795" 2 5 146 55 45 15 2 1 4 4 17 "-1"
"1796" 1 12 61 59 49 12 5 0 6 15 16 "-1"
"1797" 2 6 115 90 57 19 3 1 2 12 18 "-1"
"1798" 3 6 164 66 52 16 3 2 4 2 16 "-1"
"1799" 6 14 7 0 39 11 1 3 8 34 0 "1"
"1800" 2 10 54 0 50 16 1 1 7 18 0 "-1"
"1801" 3 4 170 166 54 17 4 1 2 4 5 "1"
"1802" 2 7 60 41 55 17 2 1 5 23 31 "-1"
"1803" 2 8 184 0 47 10 1 1 4 1 0 "-1"
"1804" 9 11 34 8 34 11 2 4 6 18 30 "1"
"1805" 9 12 115 0 27 7 1 1 3 5 0 "1"
"1806" 6 16 0 0 33 9 0 4 11 0 0 "1"
"1807" 1 5 181 178 55 21 5 0 3 2 3 "-1"
"1808" 13 22 179 110 57 19 4 3 7 1 15 "-1"
"1809" 1 7 63 44 45 11 3 0 4 14 19 "-1"
"1810" 6 11 94 87 56 19 2 1 3 16 18 "-1"
"1811" 5 6 53 33 52 18 3 4 5 23 31 "1"
"1812" 8 10 61 15 59 21 2 4 6 23 48 "-1"
"1813" 4 10 78 45 43 15 2 0 4 11 18 "1"
"1814" 3 8 158 65 49 12 4 2 6 2 13 "-1"
"1815" 5 8 171 72 49 10 4 4 7 0 14 "-1"
"1816" 18 20 76 38 49 12 3 9 10 10 26 "1"
"1817" 4 5 80 70 41 8 2 1 2 5 9 "1"
"1818" 1 5 164 25 54 20 3 0 4 4 37 "-1"
"1819" 2 6 52 0 41 13 1 0 4 14 0 "-1"
"1820" 3 4 92 37 24 7 4 2 3 6 13 "-1"
"1821" 1 4 73 7 44 12 2 0 2 10 38 "-1"
"1822" 3 8 134 48 39 14 3 1 6 3 13 "1"
"1823" 18 21 107 0 36 14 1 12 13 5 0 "1"
"1824" 11 13 168 29 46 14 3 6 8 1 26 "1"
"1825" 3 11 81 6 45 16 2 1 7 9 41 "-1"
"1826" 8 21 115 102 45 13 3 5 12 7 9 "1"
"1827" 1 11 132 8 46 16 2 0 5 4 41 "-1"
"1828" 3 7 57 18 44 11 2 2 5 10 29 "-1"
"1829" 3 4 144 82 46 16 3 2 3 5 10 "-1"
"1830" 1 9 79 8 42 16 2 0 6 10 36 "-1"
"1831" 10 NA 114 1 11 1 2 3 0 1 10 "1"
"1832" 1 9 86 0 11 2 1 0 2 4 0 "1"
"1833" 9 30 0 0 9 3 0 1 3 0 0 "1"
"1834" 5 12 66 11 47 15 2 3 7 13 40 "-1"
"1835" 4 5 77 0 47 15 1 3 4 13 0 "1"
"1836" 2 26 24 11 28 7 2 1 14 15 21 "-1"
"1837" 1 7 95 0 43 9 1 0 1 14 0 "1"
"1838" 13 109 129 1 12 3 2 2 8 2 11 "1"
"1839" 3 14 178 165 53 14 5 2 8 1 3 "-1"
"1840" 1 4 44 3 39 15 2 0 3 15 36 "-1"
"1841" 4 12 105 32 37 12 2 1 5 7 19 "1"
"1842" 1 12 172 38 43 13 4 0 7 0 19 "-1"
"1843" 12 15 141 38 42 11 3 7 9 7 18 "1"
"1844" 1 6 59 54 42 15 2 0 1 17 18 "-1"
"1845" 7 NA 0 0 10 1 0 2 0 0 0 "1"
"1846" 0 0 6 0 10 0 1 0 0 8 0 "1"
"1847" 2 NA 0 0 42 1 0 0 0 0 0 "1"
"1848" 0 0 0 0 41 0 0 0 0 0 0 "1"
"1849" 2 23 172 60 50 14 7 1 13 2 17 "-1"
"1850" 1 8 138 80 45 14 3 0 4 3 8 "-1"
"1851" 16 17 175 171 44 13 3 5 6 2 4 "1"
"1852" 0 0 3 0 8 0 1 0 0 7 0 "1"
"1853" 1 2 186 87 44 12 4 0 1 0 11 "-1"
"1854" 1 10 56 7 44 12 2 0 6 18 39 "-1"
"1855" 33 85 19 0 12 4 1 2 4 10 0 "1"
"1856" 1 NA 3 0 10 1 1 0 0 8 0 "1"
"1857" 79 92 100 1 11 2 2 5 6 3 10 "1"
"1858" 16 NA 3 0 10 1 1 3 0 8 0 "1"
"1859" 2 151 114 4 11 2 2 0 9 3 9 "1"
"1860" 0 0 0 0 8 0 0 0 0 0 0 "1"
"1861" 0 0 2 0 10 0 1 0 0 9 0 "1"
"1862" 5 NA 1 0 10 1 1 2 0 9 0 "1"
"1863" 4 17 69 0 51 14 1 3 12 15 0 "-1"
"1864" 2 14 81 64 46 15 3 1 9 12 14 "1"
"1865" 3 26 166 73 48 11 4 1 12 2 17 "-1"
"1866" 5 22 180 111 56 19 3 1 8 0 10 "-1"
"1867" 1 3 130 66 43 13 2 0 2 5 12 "-1"
"1868" 3 7 46 10 46 12 2 2 4 17 38 "-1"
"1869" 4 10 185 159 45 14 4 0 2 2 8 "1"
"1870" 3 8 145 143 52 15 4 2 5 3 4 "-1"
"1871" 11 115 89 3 11 2 2 2 8 4 10 "1"
"1872" 131 NA 104 3 10 1 2 8 0 4 9 "1"
"1873" 0 0 108 1 10 0 2 0 0 2 9 "1"
"1874" 0 0 117 1 10 0 2 0 0 1 9 "1"
"1875" 0 0 135 2 11 0 2 0 0 1 10 "1"
"1876" 88 106 99 1 11 2 2 5 9 2 10 "1"
"1877" 0 0 150 2 11 0 2 0 0 0 10 "1"
"1878" 0 0 13 0 10 0 1 0 0 7 0 "1"
"1879" 0 0 2 0 10 0 1 0 0 9 0 "1"
"1880" 4 16 114 107 57 20 2 2 4 14 15 "-1"
"1881" 2 7 99 0 44 15 1 1 3 7 0 "-1"
"1882" 1 9 80 2 49 13 2 0 5 9 47 "-1"
"1883" 3 9 0 0 55 17 0 2 3 0 0 "-1"
"1884" 1 8 172 61 74 21 4 0 3 6 31 "-1"
"1885" 5 7 144 57 58 19 2 2 4 3 24 "-1"
"1886" 2 7 147 70 59 19 3 1 3 2 22 "-1"
"1887" 10 13 166 42 60 16 4 4 6 2 32 "-1"
"1888" 15 16 19 14 39 14 2 5 6 29 34 "-1"
"1889" 2 15 172 24 48 15 2 0 5 2 35 "-1"
"1890" 8 13 0 0 35 15 0 2 6 0 0 "-1"
"1891" 2 8 112 97 76 22 6 1 5 14 18 "-1"
"1892" 1 2 70 0 26 5 1 0 1 6 0 "-1"
"1893" 9 10 183 95 64 20 5 5 6 0 11 "-1"
"1894" 3 5 76 54 52 23 2 2 3 13 21 "-1"
"1895" 2 4 79 65 62 22 3 1 3 19 21 "1"
"1896" 4 11 112 103 85 32 4 1 4 24 31 "-1"
"1897" 5 7 165 161 63 19 6 3 4 0 1 "-1"
"1898" 4 7 140 41 45 16 2 2 4 1 20 "-1"
"1899" 2 6 85 49 66 21 2 0 3 22 32 "-1"
"1900" 3 6 164 93 54 17 4 1 3 3 13 "-1"
"1901" 7 10 184 162 65 20 5 2 5 0 2 "-1"
"1902" 4 9 74 57 57 14 4 2 5 16 23 "-1"
"1903" 8 9 127 24 50 14 3 4 5 5 32 "-1"
"1904" 5 8 9 0 36 9 1 3 6 28 0 "1"
"1905" 4 6 105 0 38 17 1 2 3 10 0 "1"
"1906" 8 10 176 151 59 26 2 3 4 0 5 "-1"
"1907" 2 5 119 114 84 31 4 1 3 22 26 "-1"
"1908" 5 9 68 0 54 18 1 2 4 20 0 "-1"
"1909" 3 6 179 169 82 31 5 2 3 7 12 "-1"
"1910" 2 5 169 168 64 24 5 1 4 3 4 "-1"
"1911" 3 6 187 157 65 20 4 2 3 0 4 "-1"
"1912" 11 13 153 102 47 20 2 1 3 2 10 "-1"
"1913" 2 6 97 51 62 21 2 1 4 18 28 "1"
"1914" 1 6 126 60 62 18 3 0 5 12 24 "1"
"1915" 4 7 129 103 62 21 3 3 6 19 22 "1"
"1916" 7 11 169 97 43 9 4 0 4 1 10 "-1"
"1917" 3 7 181 110 61 21 5 1 3 0 7 "-1"
"1918" 1 4 59 0 46 15 1 0 2 15 0 "-1"
"1919" 1 5 144 117 31 8 2 0 3 4 8 "1"
"1920" 2 5 4 0 52 14 1 0 2 50 0 "1"
"1921" 2 6 171 0 42 17 1 1 2 2 0 "-1"
"1922" 3 9 178 56 35 14 2 0 4 1 13 "-1"
"1923" 10 11 177 88 57 20 7 2 3 0 10 "-1"
"1924" 3 4 153 28 59 19 4 1 2 10 43 "-1"
"1925" 7 12 67 0 59 16 1 1 4 28 0 "-1"
"1926" 2 3 79 42 53 19 4 1 2 14 27 "-1"
"1927" 4 6 0 0 53 14 0 2 3 0 0 "1"
"1928" 5 13 182 175 56 19 5 1 4 2 3 "-1"
"1929" 3 5 15 0 57 20 1 1 2 47 0 "-1"
"1930" 2 6 100 0 20 2 1 0 2 4 0 "1"
"1931" 103 117 74 14 19 2 2 13 16 9 17 "1"
"1932" 10 19 0 0 14 3 0 2 3 0 0 "1"
"1933" 4 5 132 46 56 19 4 1 2 4 23 "-1"
"1934" 5 18 184 179 55 19 6 0 4 1 4 "1"
"1935" 1 3 0 0 32 11 0 0 2 0 0 "1"
"1936" 8 10 98 26 57 17 3 4 6 13 38 "1"
"1937" 102 112 104 0 20 3 1 12 17 6 0 "1"
"1938" 2 4 83 74 76 24 4 1 2 28 32 "-1"
"1939" 5 9 89 11 47 14 2 2 4 10 40 "-1"
"1940" 4 10 0 0 39 13 0 0 3 0 0 "-1"
"1941" 4 6 35 0 48 17 1 1 2 28 0 "-1"
"1942" 10 15 58 22 49 15 2 4 8 16 34 "-1"
"1943" 1 6 14 0 42 13 1 0 2 36 0 "-1"
"1944" 92 131 11 2 22 2 2 12 20 18 20 "1"
"1945" 138 139 99 0 21 2 1 19 20 5 0 "1"
"1946" 12 NA 69 0 51 1 1 6 0 19 0 "1"
"1947" 0 0 0 0 49 0 0 0 0 0 0 "1"
"1948" 2 9 96 77 66 17 7 0 1 22 27 "-1"
"1949" 2 3 161 0 53 22 1 1 2 1 0 "-1"
"1950" 4 7 87 72 48 14 4 2 3 12 16 "-1"
"1951" 2 146 0 0 14 2 0 0 13 0 0 "1"
"1952" 5 6 141 61 60 20 5 1 2 14 28 "-1"
"1953" 4 6 112 25 50 15 2 1 3 6 36 "-1"
"1954" 1 10 0 0 22 6 0 0 1 0 0 "1"
"1955" 4 13 110 0 21 3 1 0 3 4 0 "1"
"1956" 30 113 75 0 20 3 1 5 16 10 0 "1"
"1957" 94 95 3 0 22 2 1 12 13 20 0 "1"
"1958" 17 20 96 0 20 3 1 3 4 6 0 "1"
"1959" 0 0 0 0 14 0 0 0 0 0 0 "1"
"1960" 0 0 2 0 21 0 1 0 0 19 0 "1"
"1961" 17 57 1 0 22 2 1 6 13 21 0 "1"
"1962" 6 8 98 96 65 23 5 2 3 13 14 "-1"
"1963" 6 7 0 0 57 22 0 1 2 0 0 "-1"
"1964" 1 4 185 140 65 20 6 0 2 0 6 "-1"
"1965" 2 3 114 98 84 31 4 1 2 26 34 "-1"
"1966" 1 3 142 101 49 18 4 0 1 5 10 "-1"
"1967" 3 13 12 0 62 15 1 1 8 54 0 "-1"
"1968" 5 6 186 162 58 19 4 0 1 2 11 "1"
"1969" 3 9 166 93 76 21 6 1 5 10 22 "-1"
"1970" 11 96 66 0 20 3 1 0 14 10 0 "1"
"1971" 16 120 92 0 20 2 1 1 15 8 0 "1"
"1972" 88 NA 111 0 19 1 1 11 0 4 0 "1"
"1973" 92 NA 113 0 19 1 1 10 0 2 0 "1"
"1974" 115 NA 137 58 22 1 2 18 0 2 11 "1"
"1975" 98 138 77 0 19 2 1 12 17 8 0 "1"
"1976" 18 NA 128 40 22 1 2 5 0 2 12 "1"
"1977" 130 NA 55 0 21 1 1 18 0 9 0 "1"
"1978" 94 NA 2 0 21 1 1 12 0 20 0 "1"
"1979" 2 6 112 111 81 31 5 1 2 22 23 "-1"
"1980" 2 3 56 26 54 21 2 1 2 22 40 "-1"
"1981" 3 5 166 0 51 19 1 1 3 1 0 "-1"
"1982" 2 3 106 57 49 21 2 1 2 8 17 "-1"
"1983" 2 5 188 145 63 19 6 1 4 0 5 "-1"
"1984" 3 4 76 69 61 22 3 2 3 20 23 "-1"
"1985" 3 6 124 69 59 21 3 2 3 9 23 "-1"
"1986" 2 6 160 0 63 24 1 1 4 4 0 "-1"
"1987" 5 9 74 10 38 14 2 1 2 7 34 "-1"
"1988" 13 19 91 12 46 14 2 8 10 13 38 "-1"
"1989" 8 12 0 0 35 16 0 2 5 0 0 "-1"
"1990" 4 10 63 0 65 19 1 3 6 29 0 "-1"
"1991" 1 2 33 0 21 12 1 0 1 11 0 "1"
"1992" 2 4 160 33 74 30 2 1 3 4 45 "-1"
"1993" 3 13 82 53 48 16 2 2 8 11 20 "-1"
"1994" 3 6 109 76 58 20 4 1 2 11 17 "-1"
"1995" 3 10 187 172 68 21 5 1 4 1 6 "-1"
"1996" 3 5 87 48 72 28 2 2 3 15 36 "-1"
"1997" 5 6 0 0 51 22 0 3 4 0 0 "-1"
"1998" 6 7 34 0 64 26 1 3 4 38 0 "-1"
"1999" 10 13 83 5 55 17 2 4 6 17 51 "-1"
"2000" 1 7 179 170 65 20 5 0 3 2 3 "1"
"2001" 2 3 65 0 63 23 1 1 2 24 0 "-1"
"2002" 2 16 25 14 48 18 2 0 10 31 39 "-1"
"2003" 7 15 32 2 38 12 2 3 7 16 36 "-1"
"2004" 3 10 169 0 36 14 1 0 6 1 0 "1"
"2005" 6 7 89 58 56 19 3 3 4 12 20 "-1"
"2006" 5 6 173 130 68 22 5 3 4 2 11 "-1"
"2007" 3 4 183 150 58 22 3 2 3 1 3 "-1"
"2008" 3 17 183 127 65 21 6 2 9 1 9 "-1"
"2009" 17 24 161 157 58 17 3 11 16 3 4 "-1"
"2010" 3 5 24 0 70 26 1 2 3 51 0 "-1"
"2011" 15 17 113 92 46 16 3 5 7 8 11 "-1"
"2012" 1 11 92 62 58 20 4 0 4 13 20 "-1"
"2013" 4 10 109 83 58 17 4 2 3 9 13 "-1"
"2014" 6 8 163 69 58 18 4 3 4 2 20 "-1"
"2015" 16 17 90 86 45 9 4 9 10 12 13 "-1"
"2016" 2 4 179 39 65 26 2 1 3 2 37 "-1"
"2017" 3 6 158 0 45 15 1 2 3 5 0 "-1"
"2018" 11 15 181 19 29 9 2 5 6 1 20 "-1"
"2019" 1 11 28 0 50 13 1 0 5 34 0 "-1"
"2020" 7 11 21 0 38 13 1 3 7 23 0 "1"
"2021" 11 13 0 0 35 15 0 6 7 0 0 "1"
"2022" 3 8 77 71 52 17 2 2 6 14 16 "-1"
"2023" 3 8 0 0 48 19 0 2 4 0 0 "-1"
"2024" 9 18 151 65 47 14 3 5 8 3 15 "1"
"2025" 4 6 104 0 49 18 1 3 4 8 0 "-1"
"2026" 3 9 0 0 50 14 0 2 5 0 0 "-1"
"2027" 2 9 98 64 53 20 2 1 5 10 16 "-1"
"2028" 3 4 0 0 44 20 0 2 3 0 0 "-1"
"2029" 15 118 159 0 13 2 1 2 10 1 0 "1"
"2030" 28 123 137 8 11 2 2 2 7 2 9 "1"
"2031" 42 64 0 0 12 4 0 2 4 0 0 "1"
"2032" 3 12 139 93 54 16 2 1 5 5 11 "-1"
"2033" 9 13 75 58 53 20 2 6 9 13 21 "-1"
"2034" 4 15 0 0 30 12 0 2 5 0 0 "-1"
"2035" 12 14 191 175 51 12 5 5 6 0 2 "-1"
"2036" 39 108 168 0 13 3 1 3 9 1 0 "1"
"2037" 6 22 191 189 63 16 8 4 15 1 2 "-1"
"2038" 3 16 188 0 45 14 1 2 9 1 0 "-1"
"2039" 5 8 42 0 40 16 1 0 3 20 0 "-1"
"2040" 2 14 175 0 46 14 1 1 6 1 0 "-1"
"2041" 5 12 92 38 48 16 2 4 9 10 25 "-1"
"2042" 3 16 0 0 43 18 0 0 7 0 0 "-1"
"2043" 5 7 0 0 16 5 0 2 4 0 0 "1"
"2044" 2 4 0 0 12 5 0 0 1 0 0 "1"
"2045" 0 0 60 0 42 0 1 0 0 15 0 "1"
"2046" 0 0 0 0 47 0 0 0 0 0 0 "1"
"2047" 2 22 167 140 55 15 4 0 9 4 9 "-1"
"2048" 3 12 78 43 51 17 2 2 5 10 24 "-1"
"2049" 11 13 165 159 47 14 4 2 4 4 6 "1"
"2050" 1 NA 0 0 10 1 0 0 0 0 0 "-1"
"2051" 7 10 188 175 46 15 5 0 2 0 4 "1"
"2052" 3 17 0 0 47 11 0 2 9 0 0 "-1"
"2053" 3 13 0 0 15 6 0 0 1 0 0 "-1"
"2054" 8 9 2 0 12 3 1 2 3 11 0 "1"
"2055" 119 130 154 0 13 3 1 8 9 1 0 "1"
"2056" 108 NA 0 0 15 1 0 10 0 0 0 "1"
"2057" 15 16 163 0 13 3 1 2 3 0 0 "1"
"2058" 0 0 0 0 10 0 0 0 0 0 0 "1"
"2059" 0 0 0 0 14 0 0 0 0 0 0 "1"
"2060" 9 30 0 0 15 2 0 3 7 0 0 "1"
"2061" 4 8 160 85 61 17 4 2 5 5 13 "-1"
"2062" 9 10 176 165 47 15 4 5 6 2 4 "-1"
"2063" 12 13 109 49 57 15 3 6 7 15 31 "-1"
"2064" 9 16 135 109 67 21 6 4 9 8 16 "-1"
"2065" 2 9 121 53 45 15 2 1 6 6 17 "-1"
"2066" 3 10 0 0 50 15 0 2 5 0 0 "-1"
"2067" 1 6 99 60 44 14 4 0 2 7 11 "-1"
"2068" 9 10 152 35 61 17 2 6 7 3 38 "-1"
"2069" 25 34 162 2 14 3 2 3 4 2 13 "1"
"2070" 52 177 163 0 13 2 1 3 12 1 0 "1"
"2071" 143 NA 151 0 12 1 1 8 0 1 0 "1"
"2072" 103 NA 172 0 12 1 1 8 0 0 0 "1"
"2073" 9 NA 152 0 12 1 1 2 0 1 0 "1"
"2074" 118 135 158 0 12 2 1 8 9 0 0 "1"
"2075" 24 NA 152 0 12 1 1 2 0 0 0 "1"
"2076" 8 NA 0 0 11 1 0 1 0 0 0 "1"
"2077" 0 0 0 0 14 0 0 0 0 0 0 "1"
"2078" 7 15 125 107 64 21 6 2 5 12 15 "-1"
"2079" 4 9 48 7 52 19 2 2 5 22 48 "-1"
"2080" 5 8 24 0 56 19 1 1 4 41 0 "-1"
"2081" 3 5 157 84 56 25 3 0 1 7 16 "-1"
"2082" 4 6 160 104 63 19 7 2 3 3 10 "-1"
"2083" 2 8 67 0 60 20 1 0 4 21 0 "-1"
"2084" 7 8 164 0 59 20 1 2 3 5 0 "-1"
"2085" 6 7 0 0 74 31 0 2 3 0 0 "-1"
"2086" 12 26 154 6 38 11 2 4 12 2 37 "-1"
"2087" 8 10 192 186 53 16 6 0 2 0 2 "-1"
"2088" 10 13 0 0 37 15 0 1 3 0 0 "-1"
"2089" 10 12 0 0 61 20 0 4 6 0 0 "-1"
"2090" 2 3 6 0 24 15 1 0 1 19 0 "-1"
"2091" 4 7 0 0 62 24 0 1 4 0 0 "-1"
"2092" 9 10 81 0 48 13 1 3 4 9 0 "-1"
"2093" 6 7 75 0 56 18 1 2 3 14 0 "-1"
"2094" 8 9 0 0 68 26 0 4 5 0 0 "-1"
"2095" 6 10 75 65 63 22 2 2 4 20 22 "-1"
"2096" 11 13 188 0 48 18 1 5 7 0 0 "-1"
"2097" 3 8 0 0 61 24 0 0 4 0 0 "-1"
"2098" 10 22 12 0 47 10 1 4 11 40 0 "-1"
"2099" 6 16 191 161 57 14 4 1 8 0 3 "1"
"2100" 2 5 116 0 63 23 1 0 2 12 0 "-1"
"2101" 4 13 152 0 45 17 1 1 8 2 0 "-1"
"2102" 7 8 10 0 41 9 1 1 2 36 0 "-1"
"2103" 12 14 0 0 36 11 0 3 5 0 0 "-1"
"2104" 7 13 89 63 51 14 2 2 6 16 21 "-1"
"2105" 3 7 123 0 68 26 1 1 4 13 0 "-1"
"2106" 7 8 180 174 67 27 3 2 3 2 5 "-1"
"2107" 4 9 108 0 66 25 1 2 5 21 0 "-1"
"2108" 14 28 179 102 50 13 3 7 15 1 10 "-1"
"2109" 7 10 142 0 62 19 1 3 6 6 0 "-1"
"2110" 5 11 188 167 54 18 4 0 2 0 6 "-1"
"2111" 1 7 43 0 56 17 1 0 3 31 0 "-1"
"2112" 3 7 86 61 56 18 2 0 3 13 23 "-1"
"2113" 5 7 73 0 56 16 1 2 3 17 0 "-1"
"2114" 9 11 171 84 51 16 3 2 4 5 18 "-1"
"2115" 3 8 153 136 59 20 2 0 4 4 5 "-1"
"2116" 3 8 83 0 47 14 1 0 2 14 0 "-1"
"2117" 9 12 11 0 29 8 1 2 5 24 0 "-1"
"2118" 3 6 75 27 52 12 2 0 2 19 37 "-1"
"2119" 10 11 50 0 37 10 1 3 4 15 0 "-1"
"2120" 5 33 0 0 32 10 0 1 14 0 0 "-1"
"2121" 14 16 0 0 46 17 0 2 3 0 0 "-1"
"2122" 7 8 52 0 50 17 1 3 4 19 0 "-1"
"2123" 8 15 170 52 49 12 2 2 9 1 20 "-1"
"2124" 2 3 51 0 53 19 1 0 1 24 0 "-1"
"2125" 4 10 143 41 52 12 2 1 4 6 28 "-1"
"2126" 7 8 87 0 52 18 1 2 3 15 0 "-1"
"2127" 3 4 0 0 46 16 0 0 1 0 0 "-1"
"2128" 12 46 23 0 15 3 1 2 5 11 0 "1"
"2129" 2 6 16 0 14 3 1 0 1 9 0 "1"
"2130" 7 NA 0 0 16 1 0 1 0 0 0 "1"
"2131" 3 5 164 85 56 17 3 0 2 3 18 "-1"
"2132" 3 7 78 39 54 16 2 0 3 19 30 "-1"
"2133" 1 7 130 0 33 11 1 0 2 4 0 "-1"
"2134" 2 11 160 44 51 10 3 0 5 5 27 "-1"
"2135" 18 37 12 0 14 2 1 2 3 12 0 "1"
"2136" 5 13 154 143 61 17 3 2 6 4 6 "-1"
"2137" 7 15 34 0 45 14 1 2 6 28 0 "-1"
"2138" 12 14 137 0 42 13 1 1 3 9 0 "-1"
"2139" 6 17 148 77 46 12 3 2 7 3 12 "-1"
"2140" 16 17 147 0 45 12 1 8 9 4 0 "-1"
"2141" 12 13 93 0 44 13 1 1 2 12 0 "-1"
"2142" 1 10 0 0 19 6 0 0 3 0 0 "-1"
"2143" 5 7 21 0 16 5 1 0 1 10 0 "1"
"2144" 12 NA 26 0 48 1 1 4 0 35 0 "-1"
"2145" 0 0 0 0 49 0 0 0 0 0 0 "1"
"2146" 4 6 161 142 52 16 4 1 2 3 6 "-1"
"2147" 10 14 135 48 52 15 2 5 8 4 20 "-1"
"2148" 12 17 63 6 44 10 2 4 7 15 42 "-1"
"2149" 9 NA 7 0 13 1 1 2 0 11 0 "1"
"2150" 11 13 165 149 42 11 4 3 4 3 6 "1"
"2151" 11 16 49 46 50 12 2 3 7 22 25 "-1"
"2152" 7 10 20 0 15 3 1 0 1 11 0 "1"
"2153" 3 7 15 0 15 3 1 0 1 10 0 "-1"
"2154" 6 NA 13 0 13 1 1 0 0 11 0 "1"
"2155" 1 NA 0 0 18 1 0 0 0 0 0 "-1"
"2156" 5 23 13 0 14 2 1 0 5 11 0 "1"
"2157" 0 0 0 0 14 0 0 0 0 0 0 "1"
"2158" 4 NA 0 0 17 1 0 1 0 0 0 "-1"
"2159" 2 15 0 0 18 3 0 1 4 0 0 "-1"
"2160" 6 9 84 58 61 14 3 2 3 17 24 "-1"
"2161" 8 9 158 30 40 9 2 2 3 0 22 "-1"
"2162" 7 10 93 54 57 13 3 3 4 17 30 "1"
"2163" 4 5 101 0 68 26 1 2 3 23 0 "-1"
"2164" 4 5 70 0 43 13 1 0 1 15 0 "-1"
"2165" 3 8 36 0 54 15 1 0 3 31 0 "-1"
"2166" 7 10 161 131 39 10 3 1 2 3 7 "1"
"2167" 9 10 186 93 62 18 2 5 6 2 17 "-1"
"2168" 3 7 19 0 15 4 1 0 1 9 0 "-1"
"2169" 14 NA 20 0 14 1 1 1 0 10 0 "1"
"2170" 7 89 9 0 13 2 1 0 10 11 0 "1"
"2171" 9 19 12 0 13 2 1 0 3 11 0 "1"
"2172" 21 35 16 0 15 2 1 2 6 13 0 "1"
"2173" 16 53 9 0 14 2 1 2 7 13 0 "1"
"2174" 3 15 16 0 16 3 1 0 2 12 0 "1"
"2175" 11 NA 13 0 15 1 1 1 0 12 0 "1"
"2176" 2 4 0 0 17 3 0 0 2 0 0 "-1"
"2177" 5 6 121 0 64 25 1 2 3 18 0 "-1"
"2178" 7 9 93 0 49 14 1 2 4 13 0 "-1"
"2179" 4 30 23 0 35 11 1 2 11 27 0 "-1"
"2180" 1 6 193 49 34 15 4 0 1 0 14 "-1"
"2181" 2 15 184 90 51 18 5 1 6 0 12 "-1"
"2182" 5 12 180 70 41 13 2 2 5 2 14 "-1"
"2183" 8 10 186 49 41 13 2 4 6 1 20 "-1"
"2184" 5 9 189 55 49 19 2 3 5 0 21 "-1"
"2185" 10 18 159 76 21 11 2 0 1 2 8 "-1"
"2186" 1 4 82 60 32 9 4 0 2 7 12 "-1"
"2187" 1 9 24 0 20 9 1 0 2 14 0 "-1"
"2188" 5 22 54 53 53 16 3 1 9 24 25 "-1"
"2189" 4 8 168 0 18 10 1 2 3 0 0 "1"
"2190" 1 12 188 46 49 20 3 0 5 0 24 "-1"
"2191" 5 15 178 156 30 7 2 2 6 1 3 "-1"
"2192" 2 8 151 0 45 12 1 1 6 3 0 "-1"
"2193" 17 32 158 80 56 20 3 3 6 8 25 "-1"
"2194" 16 18 183 45 48 18 4 6 7 0 25 "-1"
"2195" 3 17 43 35 34 13 2 2 11 11 15 "-1"
"2196" 4 6 83 0 52 21 1 2 3 17 0 "-1"
"2197" 8 14 53 21 34 11 2 3 4 14 25 "-1"
"2198" 2 16 186 108 50 14 3 0 5 1 22 "1"
"2199" 2 5 96 42 48 18 2 1 3 8 25 "-1"
"2200" 9 14 69 0 45 17 1 3 5 15 0 "-1"
"2201" 1 12 0 0 22 6 0 0 6 0 0 "-1"
"2202" 12 33 94 54 21 7 2 1 5 8 11 "1"
"2203" 23 24 108 0 42 14 1 10 11 7 0 "-1"
"2204" 6 15 174 132 55 21 5 0 2 1 11 "-1"
"2205" 13 16 194 53 43 15 3 5 6 0 20 "-1"
"2206" 20 50 102 93 53 20 4 4 13 16 17 "-1"
"2207" 4 5 190 86 45 15 5 1 2 0 11 "-1"
"2208" 1 15 191 54 50 18 3 0 6 0 20 "-1"
