"first" "second" "0"
"4617" 47 17 -0.0384431443235747
"4618" 47 18 0
"4619" 47 19 -0.00816986051953193
"4620" 47 20 -0.108972213281698
"4621" 47 21 -0.0022119970183925
"4622" 47 22 -0.0999233749775289
"4623" 47 23 0
"4624" 47 24 -0.0509994471589053
"4625" 47 25 -0.0851320860663451
"4626" 47 26 -0.108973927998913
"4627" 47 27 -0.561452124203776
"4628" 47 28 -0.153431304246733
"4629" 47 29 -0.565251652238407
"4630" 47 30 -0.108966661543239
"4631" 47 31 -0.000808978608359205
"4632" 47 32 -0.188926324650509
"4633" 47 33 -0.109021415847556
"4634" 47 34 -0.00825889719515633
"4635" 47 35 -0.10902829384797
"4636" 47 36 0
"4637" 47 37 -0.0246961398524608
"4638" 47 38 -0.0456734271543299
"4639" 47 39 0
"4640" 47 40 -0.0883699525131593
"4641" 47 41 -0.0497696691923245
"4642" 47 42 -0.0846663761013627
"4643" 47 43 -0.135416756108402
"4644" 47 44 -0.0803377227579834
"4645" 47 45 -2.45879214872852e-07
"4646" 47 46 -0.0983953906743787
"4647" 47 47 0
"4648" 47 48 -0.104538949475893
"4649" 47 49 -0.0826392073868352
"4650" 47 50 0
"4651" 47 51 0
"4652" 47 52 0
"4653" 47 53 -0.0233986536273395
"4654" 47 54 -0.00302710080689331
"4655" 47 55 0
"4656" 47 56 -0.132066519199928
"4657" 47 57 0
"4658" 47 58 -0.127485829779879
"4659" 47 59 0
"4660" 47 60 -0.000599206510880582
"4661" 47 61 -0.00478752553649986
"4662" 47 62 -0.0027882491105605
"4663" 47 63 -0.0268075844793411
"4664" 47 64 0
"4665" 47 65 0
"4666" 47 66 0
"4667" 47 67 0
"4668" 47 68 -0.13841893320891
"4669" 47 69 -0.179553152584343
"4670" 47 70 -0.00666496388879024
"4671" 47 71 0
"4672" 47 72 -0.0999172941551806
"4673" 47 73 -0.00974505145012923
"4674" 47 74 0
"4675" 47 75 0
"4676" 47 76 0
"4677" 47 77 0
"4678" 47 78 0
"4679" 47 79 0
"4680" 47 80 0
"4681" 47 81 0
"4682" 47 82 -0.21451456875037
"4683" 47 83 -0.0946702170841533
"4684" 47 84 0
"4685" 47 85 -0.591038576607259
"4686" 47 86 -0.00249705720166602
"4687" 47 87 -0.00156035928934759
"4688" 47 88 -0.0268083167435622
"4689" 47 89 -0.102390054844414
"4690" 47 90 0
"4691" 47 91 0
"4692" 47 92 0
"4693" 47 93 0
"4694" 47 94 0
"4695" 47 95 0
"4696" 47 96 0
"4697" 47 97 0
"4698" 47 98 0
"4699" 47 99 -0.569693534060207
"4700" 47 100 -0.0952337462432553
"4701" 48 1 -0.066923628925619
"4702" 48 2 -0.0908004879992007
"4703" 48 3 0
"4704" 48 4 -0.0855786762769871
"4705" 48 5 -0.0800023119133501
"4706" 48 6 -0.139236365062642
"4707" 48 7 0
"4708" 48 8 -0.0600885091640689
"4709" 48 9 0
"4710" 48 10 -0.0458021016002144
"4711" 48 11 0
"4712" 48 12 -0.0166554339638855
"4713" 48 13 -0.132167871224157
"4714" 48 14 -0.0698265813655163
"4715" 48 15 -0.402633276012045
"4716" 48 16 -0.126276069596984
"4717" 48 17 -0.0746083676060176
"4718" 48 18 0
"4719" 48 19 3.53108540226535e-11
"4720" 48 20 -0.05428083326719
"4721" 48 21 -0.00388388011976978
"4722" 48 22 -0.07802071155811
"4723" 48 23 0
"4724" 48 24 -0.055424215314884
"4725" 48 25 -0.072392621136807
"4726" 48 26 -0.105843284547944
"4727" 48 27 -0.400145863890796
"4728" 48 28 -0.139245195642314
"4729" 48 29 -0.403740033158075
"4730" 48 30 -0.105956361914256
"4731" 48 31 0
"4732" 48 32 -0.122553212447976
"4733" 48 33 -0.0698306372435809
"4734" 48 34 -0.0698310435305427
"4735" 48 35 -0.0698325508106794
"4736" 48 36 0
"4737" 48 37 0
"4738" 48 38 0
"4739" 48 39 0
"4740" 48 40 0
"4741" 48 41 0
"4742" 48 42 -0.016222031955418
"4743" 48 43 -0.119856048697485
"4744" 48 44 -0.027375615912156
"4745" 48 45 -0.0895490081958264
"4746" 48 46 0
"4747" 48 47 0
"4748" 48 48 0
"4749" 48 49 0
"4750" 48 50 0
"4751" 48 51 0
"4752" 48 52 0
"4753" 48 53 0
"4754" 48 54 -0.0923774754107086
"4755" 48 55 0
"4756" 48 56 -0.0858452940624664
"4757" 48 57 0
"4758" 48 58 -0.108948899004938
"4759" 48 59 -0.0562101991940542
"4760" 48 60 0
"4761" 48 61 3.53108540226535e-11
"4762" 48 62 -0.0809646457323487
"4763" 48 63 0
"4764" 48 64 0
"4765" 48 65 0
"4766" 48 66 3.53108540226535e-11
"4767" 48 67 0
"4768" 48 68 0
"4769" 48 69 -0.116342249636764
"4770" 48 70 0
"4771" 48 71 0
"4772" 48 72 -0.0642977771527852
"4773" 48 73 0
"4774" 48 74 0
"4775" 48 75 0
"4776" 48 76 0
"4777" 48 77 0
"4778" 48 78 0
"4779" 48 79 0
"4780" 48 80 0
"4781" 48 81 3.53108540226535e-11
"4782" 48 82 -0.139627732684185
"4783" 48 83 0
"4784" 48 84 0
"4785" 48 85 -0.424937218559306
"4786" 48 86 0
"4787" 48 87 0
"4788" 48 88 0
"4789" 48 89 0
"4790" 48 90 3.53108540226535e-11
"4791" 48 91 0
"4792" 48 92 0
"4793" 48 93 0
"4794" 48 94 0
"4795" 48 95 0
"4796" 48 96 0
"4797" 48 97 3.53108540226535e-11
"4798" 48 98 0
"4799" 48 99 -0.407051774971106
"4800" 48 100 -0.10215284779905
"4801" 49 1 -0.0561537979601475
"4802" 49 2 -0.0931841745252315
"4803" 49 3 -0.129151432359976
"4804" 49 4 -0.0975655879390934
"4805" 49 5 -0.0690649857601362
"4806" 49 6 -0.0879171919792116
"4807" 49 7 -0.0143361357335388
"4808" 49 8 -0.0908443192377495
"4809" 49 9 -0.0689917041154892
"4810" 49 10 -0.100645255724941
"4811" 49 11 -0.00664012561410773
"4812" 49 12 -0.0481521112115253
"4813" 49 13 -0.171445583094837
"4814" 49 14 -0.0920026640618564
"4815" 49 15 -0.602704772345666
"4816" 49 16 -0.0393526844195096
"4817" 49 17 -0.0406977998984848
"4818" 49 18 -0.0872090696621917
"4819" 49 19 -0.0132443626359997
"4820" 49 20 -0.161579126698947
"4821" 49 21 -0.0419896927581398
"4822" 49 22 -0.200921939806619
"4823" 49 23 -0.0520566312228289
"4824" 49 24 -0.0183352668415864
"4825" 49 25 0
"4826" 49 26 -0.0814765838185856
"4827" 49 27 -0.605201402708428
"4828" 49 28 -0.156923715665786
"4829" 49 29 -0.600835845599223
"4830" 49 30 -0.123369984842541
"4831" 49 31 -0.059812158210855
"4832" 49 32 -0.155381266639081
"4833" 49 33 -0.046273258940505
"4834" 49 34 -0.0923410332693397
"4835" 49 35 -0.0686559237222402
"4836" 49 36 -0.0516689063493023
"4837" 49 37 -0.105590492002045
"4838" 49 38 -0.10642529643314
"4839" 49 39 -0.0941201055056308
"4840" 49 40 -0.0710424846028373
"4841" 49 41 -0.00817398424670363
"4842" 49 42 -0.00102884748956306
"4843" 49 43 -0.122263430749456
"4844" 49 44 -0.104690481866472
"4845" 49 45 -0.0610978495244518
"4846" 49 46 -0.0982453487993218
"4847" 49 47 -0.117027629062904
"4848" 49 48 -0.103947873598442
"4849" 49 49 0
"4850" 49 50 0
"4851" 49 51 0.00877806429339836
"4852" 49 52 0
"4853" 49 53 -0.136091426553238
"4854" 49 54 -0.0740098868652805
"4855" 49 55 -0.0942838528154938
"4856" 49 56 -0.0627347115956094
"4857" 49 57 -0.00107608856106857
"4858" 49 58 -0.14631080310244
"4859" 49 59 -0.113616011870108
"4860" 49 60 -0.0135427749849951
"4861" 49 61 -0.0875993222613826
"4862" 49 62 -0.0814953491669094
"4863" 49 63 -0.0183098523660371
"4864" 49 64 -3.82883140035826e-06
"4865" 49 65 -1.36679898674781e-05
"4866" 49 66 -0.00391544753587264
"4867" 49 67 0
"4868" 49 68 -0.121708759886873
"4869" 49 69 -0.18518608401778
"4870" 49 70 -0.0107297403212401
"4871" 49 71 -0.0122578390487938
"4872" 49 72 0.0111744721723278
"4873" 49 73 -0.0976880238659038
"4874" 49 74 -0.0115971642766924
"4875" 49 75 0
"4876" 49 76 -0.0010566798617782
"4877" 49 77 0
"4878" 49 78 -0.00162606646330825
"4879" 49 79 0
"4880" 49 80 0
"4881" 49 81 0
"4882" 49 82 -0.061629602632114
"4883" 49 83 -0.0944565038730674
"4884" 49 84 -0.0891451571883681
"4885" 49 85 -0.627555888264163
"4886" 49 86 -0.0269349918936677
"4887" 49 87 -0.123845934087152
"4888" 49 88 -0.0174970341777751
"4889" 49 89 -0.163069025846161
"4890" 49 90 -0.00186138254194471
"4891" 49 91 -0.00125088503391595
"4892" 49 92 0
"4893" 49 93 0
"4894" 49 94 0.00313321717018338
"4895" 49 95 0
"4896" 49 96 0.00312131123610331
"4897" 49 97 0
"4898" 49 98 0
"4899" 49 99 -0.604271515073262
"4900" 49 100 -0.161488117247636
"4901" 50 1 0
"4902" 50 2 0.0150890103428272
"4903" 50 3 0
"4904" 50 4 0
"4905" 50 5 0
"4906" 50 6 0
"4907" 50 7 0
"4908" 50 8 0
"4909" 50 9 0
"4910" 50 10 0
"4911" 50 11 -0.0289483959926556
"4912" 50 12 0
"4913" 50 13 -0.0146260611891905
"4914" 50 14 0
"4915" 50 15 -0.306736485545793
"4916" 50 16 0
"4917" 50 17 0
"4918" 50 18 0
"4919" 50 19 0
"4920" 50 20 0
"4921" 50 21 0
"4922" 50 22 0
"4923" 50 23 0
"4924" 50 24 0
"4925" 50 25 0
"4926" 50 26 0
"4927" 50 27 -0.305117353870011
"4928" 50 28 0
"4929" 50 29 -0.307649734672579
"4930" 50 30 0
"4931" 50 31 0
"4932" 50 32 0
"4933" 50 33 0
"4934" 50 34 0
"4935" 50 35 0
"4936" 50 36 0.0053593067188876
"4937" 50 37 0
"4938" 50 38 0
"4939" 50 39 -0.051039329902436
"4940" 50 40 0
"4941" 50 41 0
"4942" 50 42 0
"4943" 50 43 -0.0180057787593322
"4944" 50 44 0
"4945" 50 45 0
"4946" 50 46 0
"4947" 50 47 0
"4948" 50 48 0
"4949" 50 49 0
"4950" 50 50 0
"4951" 50 51 -0.0117171142609916
"4952" 50 52 -0.0019687910725187
"4953" 50 53 0
"4954" 50 54 0
"4955" 50 55 0
"4956" 50 56 0
"4957" 50 57 -0.0361594622253928
"4958" 50 58 -0.0647488021831505
"4959" 50 59 0
"4960" 50 60 0
"4961" 50 61 0
"4962" 50 62 0
"4963" 50 63 -0.00231351660389285
"4964" 50 64 -0.000219195180986269
"4965" 50 65 -0.0165879850378292
"4966" 50 66 0.00388474006401152
"4967" 50 67 0
"4968" 50 68 -0.0538542093088853
"4969" 50 69 0
"4970" 50 70 -0.000756425537248163
"4971" 50 71 -0.0152081145553934
"4972" 50 72 0
"4973" 50 73 0
"4974" 50 74 0
"4975" 50 75 -0.0370734782916411
"4976" 50 76 -0.0414626101376818
"4977" 50 77 0.000688946847985754
"4978" 50 78 -0.0443962358835707
"4979" 50 79 0
"4980" 50 80 0
"4981" 50 81 -0.00146993074549439
"4982" 50 82 -0.0857344389975083
"4983" 50 83 0
"4984" 50 84 0.00607886312742596
"4985" 50 85 -0.325383121460397
"4986" 50 86 0
"4987" 50 87 0
"4988" 50 88 0
"4989" 50 89 0
"4990" 50 90 -0.00985805674295257
"4991" 50 91 -0.0424464627047687
"4992" 50 92 -0.0296695897690124
"4993" 50 93 -0.0408464814594294
"4994" 50 94 -0.0356509439255861
"4995" 50 95 -0.0424013298992187
"4996" 50 96 -0.0362511288431555
"4997" 50 97 -0.0354316178855539
"4998" 50 98 -0.000915844114390563
"4999" 50 99 -0.310721822087197
"5000" 50 100 0
"5001" 51 1 0
"5002" 51 2 0.00732984309711782
"5003" 51 3 0
"5004" 51 4 0
"5005" 51 5 0
"5006" 51 6 0
"5007" 51 7 0
"5008" 51 8 0
"5009" 51 9 0
"5010" 51 10 0
"5011" 51 11 -0.0065687914104556
"5012" 51 12 0
"5013" 51 13 0
"5014" 51 14 0
"5015" 51 15 -0.100413012132275
"5016" 51 16 0
"5017" 51 17 0
"5018" 51 18 0
"5019" 51 19 0
"5020" 51 20 0
"5021" 51 21 0
"5022" 51 22 0
"5023" 51 23 0
"5024" 51 24 0
"5025" 51 25 0
"5026" 51 26 0
"5027" 51 27 -0.0998147679886345
"5028" 51 28 0
"5029" 51 29 -0.100750781869603
"5030" 51 30 0
"5031" 51 31 0
"5032" 51 32 0
"5033" 51 33 0
"5034" 51 34 0
"5035" 51 35 0
"5036" 51 36 0.00257299689403552
"5037" 51 37 0
"5038" 51 38 0
"5039" 51 39 -0.015455124624866
"5040" 51 40 0
"5041" 51 41 0
"5042" 51 42 0
"5043" 51 43 -0.00875897848633228
"5044" 51 44 0
"5045" 51 45 0
"5046" 51 46 0
"5047" 51 47 0
"5048" 51 48 0
"5049" 51 49 0
"5050" 51 50 -0.00491161033053048
"5051" 51 51 0
"5052" 51 52 -0.0110834064055255
"5053" 51 53 0
"5054" 51 54 0
"5055" 51 55 0
"5056" 51 56 0
"5057" 51 57 -0.00468249646230565
"5058" 51 58 -0.0239877962067164
"5059" 51 59 0
"5060" 51 60 0
"5061" 51 61 0
"5062" 51 62 0
"5063" 51 63 0
"5064" 51 64 -0.00634854218408491
"5065" 51 65 -0.00790129837928049
"5066" 51 66 0
"5067" 51 67 0
"5068" 51 68 -0.019879394115331
"5069" 51 69 0
"5070" 51 70 0
"5071" 51 71 -0.00978331818675048
"5072" 51 72 0
"5073" 51 73 0
"5074" 51 74 0
"5075" 51 75 -0.0135740653183391
"5076" 51 76 -0.00460265238066429
"5077" 51 77 -0.00689213524192849
"5078" 51 78 -0.00512157308197653
"5079" 51 79 0.00332429749086216
"5080" 51 80 -0.00331962243177997
"5081" 51 81 -0.00607797745407395
"5082" 51 82 -0.0296599541938484
"5083" 51 83 0
"5084" 51 84 -0.000821977262085989
"5085" 51 85 -0.107376643969412
"5086" 51 86 0
"5087" 51 87 0
"5088" 51 88 0
"5089" 51 89 0
"5090" 51 90 -0.0134091838872835
"5091" 51 91 -0.00478468525546818
"5092" 51 92 -0.00393002924775841
"5093" 51 93 -0.00448616310176136
"5094" 51 94 -0.0131252558385005
"5095" 51 95 -0.00478547391140906
"5096" 51 96 -0.0125456505174626
"5097" 51 97 -0.0130428372416363
"5098" 51 98 -0.00809961237297981
"5099" 51 99 -0.101890874937489
"5100" 51 100 0
"5101" 52 1 -0.0126783206523132
"5102" 52 2 0.00129183346536482
"5103" 52 3 0
"5104" 52 4 0
"5105" 52 5 0
"5106" 52 6 0
"5107" 52 7 0
"5108" 52 8 0
"5109" 52 9 0
"5110" 52 10 -0.0376810252362156
"5111" 52 11 -0.0014801569581933
"5112" 52 12 -0.00301327429945602
"5113" 52 13 -0.0417271766440948
"5114" 52 14 -0.0215972365932396
"5115" 52 15 -0.151751049786609
"5116" 52 16 -0.0350449242870804
"5117" 52 17 -0.00440413190027487
"5118" 52 18 -0.0346538536416408
"5119" 52 19 0
"5120" 52 20 -0.0328412626724796
"5121" 52 21 -0.000693706912172577
"5122" 52 22 0
"5123" 52 23 0
"5124" 52 24 0
"5125" 52 25 0
"5126" 52 26 0
"5127" 52 27 -0.150863406386184
"5128" 52 28 0
"5129" 52 29 -0.152246266716711
"5130" 52 30 0
"5131" 52 31 0
"5132" 52 32 0
"5133" 52 33 -0.00889931227937272
"5134" 52 34 0.0139488807288532
"5135" 52 35 -0.0215983973188206
"5136" 52 36 0.00046144018312976
"5137" 52 37 0.0181804209988685
"5138" 52 38 0
"5139" 52 39 -0.0025088242299912
"5140" 52 40 0
"5141" 52 41 0
"5142" 52 42 0
"5143" 52 43 -0.00157586663890531
"5144" 52 44 -0.0238601882952957
"5145" 52 45 0
"5146" 52 46 0
"5147" 52 47 0
"5148" 52 48 0
"5149" 52 49 0
"5150" 52 50 -0.00328269159573267
"5151" 52 51 0.00798195845389835
"5152" 52 52 0
"5153" 52 53 0
"5154" 52 54 -0.00733701397568269
"5155" 52 55 0
"5156" 52 56 0
"5157" 52 57 0.00514622228690126
"5158" 52 58 -0.0336212634905755
"5159" 52 59 0
"5160" 52 60 0
"5161" 52 61 0
"5162" 52 62 0
"5163" 52 63 0
"5164" 52 64 -0.000488284492787644
"5165" 52 65 -0.000712379601349817
"5166" 52 66 0.00309386097439789
"5167" 52 67 0
"5168" 52 68 -0.00265842958888072
"5169" 52 69 -0.0373423109440974
"5170" 52 70 0
"5171" 52 71 -0.00108758531612105
"5172" 52 72 0
"5173" 52 73 0
"5174" 52 74 0
"5175" 52 75 -0.00889193027793288
"5176" 52 76 -0.00147912036706562
"5177" 52 77 -0.00049040976396331
"5178" 52 78 -0.00100876137923344
"5179" 52 79 0
"5180" 52 80 2.34414550468557e-06
"5181" 52 81 -0.000342681263251856
"5182" 52 82 -0.0492554795787868
"5183" 52 83 0
"5184" 52 84 0.0283006561439636
"5185" 52 85 -0.161957983229204
"5186" 52 86 0
"5187" 52 87 0
"5188" 52 88 0
"5189" 52 89 -0.0318508807571046
"5190" 52 90 0.00783670709474547
"5191" 52 91 -0.00151842034072852
"5192" 52 92 -0.00133993999678996
"5193" 52 93 -0.00104765508813615
"5194" 52 94 -0.00157795314958432
"5195" 52 95 -0.00151947984233578
"5196" 52 96 -0.00147608652967433
"5197" 52 97 -0.00156794184642043
"5198" 52 98 -0.000740122390848994
"5199" 52 99 -0.153920092946276
"5200" 52 100 0
"5201" 53 1 0
"5202" 53 2 0
"5203" 53 3 0
"5204" 53 4 0
"5205" 53 5 0
"5206" 53 6 0
"5207" 53 7 0
"5208" 53 8 0
"5209" 53 9 -0.0642437085771194
"5210" 53 10 0
"5211" 53 11 0
"5212" 53 12 0
"5213" 53 13 0
"5214" 53 14 0
"5215" 53 15 -0.502086620250518
"5216" 53 16 0
"5217" 53 17 0
"5218" 53 18 0
"5219" 53 19 -0.0162071366454807
"5220" 53 20 0
"5221" 53 21 -0.00451752332155243
"5222" 53 22 0
"5223" 53 23 0
"5224" 53 24 0
"5225" 53 25 0
"5226" 53 26 0
"5227" 53 27 -0.497247570791621
"5228" 53 28 0
"5229" 53 29 -0.504110939793955
"5230" 53 30 -0.0437926337167795
"5231" 53 31 0
"5232" 53 32 0
"5233" 53 33 0
"5234" 53 34 0
"5235" 53 35 0
"5236" 53 36 0
"5237" 53 37 0
"5238" 53 38 -0.0906579496985958
"5239" 53 39 -0.1451847754566
"5240" 53 40 -0.117886296859715
"5241" 53 41 0
"5242" 53 42 -0.00499070037726443
"5243" 53 43 0
"5244" 53 44 -0.0952179164517114
"5245" 53 45 -0.146080772779824
"5246" 53 46 -0.158246428682464
"5247" 53 47 -0.11961014304203
"5248" 53 48 -0.0647024294620356
"5249" 53 49 -0.161425226806896
"5250" 53 50 0
"5251" 53 51 0
"5252" 53 52 -0.0133141188164644
"5253" 53 53 0
"5254" 53 54 -0.146083817970869
"5255" 53 55 -0.0617461310864208
"5256" 53 56 0
"5257" 53 57 0
"5258" 53 58 -0.189260364664434
"5259" 53 59 -0.102138936199312
"5260" 53 60 -0.0165472247020931
"5261" 53 61 0
"5262" 53 62 -0.108580735441589
"5263" 53 63 -0.0543139589376029
"5264" 53 64 0
"5265" 53 65 0
"5266" 53 66 0
"5267" 53 67 0
"5268" 53 68 -0.130091532829019
"5269" 53 69 0
"5270" 53 70 -0.00275963205392695
"5271" 53 71 0
"5272" 53 72 0
"5273" 53 73 0
"5274" 53 74 0
"5275" 53 75 0
"5276" 53 76 0
"5277" 53 77 0
"5278" 53 78 0
"5279" 53 79 0
"5280" 53 80 0
"5281" 53 81 0
"5282" 53 82 0
"5283" 53 83 -0.177556556547894
"5284" 53 84 0
"5285" 53 85 -0.550501354174727
"5286" 53 86 -0.0111422337004029
"5287" 53 87 -0.12701925713022
"5288" 53 88 0
"5289" 53 89 0
"5290" 53 90 0
"5291" 53 91 0
"5292" 53 92 0
"5293" 53 93 0
"5294" 53 94 0
"5295" 53 95 0
"5296" 53 96 0
"5297" 53 97 0
"5298" 53 98 0
"5299" 53 99 -0.512562523737437
"5300" 53 100 0
"5301" 54 1 0
"5302" 54 2 0
"5303" 54 3 0
"5304" 54 4 0
"5305" 54 5 0
"5306" 54 6 -0.223157894568617
"5307" 54 7 0
"5308" 54 8 0
"5309" 54 9 0
"5310" 54 10 -0.202368595145303
"5311" 54 11 0
"5312" 54 12 0
"5313" 54 13 0
"5314" 54 14 0
"5315" 54 15 -0.586858286580967
"5316" 54 16 0
"5317" 54 17 0
"5318" 54 18 -0.174113397582726
"5319" 54 19 0
"5320" 54 20 0
"5321" 54 21 0
"5322" 54 22 -0.238396929263057
"5323" 54 23 -0.0660169798875178
"5324" 54 24 0
"5325" 54 25 0
"5326" 54 26 0
"5327" 54 27 -0.584421518941026
"5328" 54 28 0
"5329" 54 29 -0.588243207829662
"5330" 54 30 -0.180843657926203
"5331" 54 31 0
"5332" 54 32 -0.198924189606826
"5333" 54 33 0
"5334" 54 34 0
"5335" 54 35 0
"5336" 54 36 0
"5337" 54 37 0
"5338" 54 38 0
"5339" 54 39 0
"5340" 54 40 -0.128983664894718
"5341" 54 41 0
"5342" 54 42 0
"5343" 54 43 0
"5344" 54 44 0
"5345" 54 45 -0.145946493219507
"5346" 54 46 -0.05151200912615
"5347" 54 47 0
"5348" 54 48 0
"5349" 54 49 -0.00397409597348236
"5350" 54 50 0
"5351" 54 51 0
"5352" 54 52 0
"5353" 54 53 -0.00796353262296434
"5354" 54 54 0
"5355" 54 55 0
"5356" 54 56 0
"5357" 54 57 0
"5358" 54 58 -0.0392668140591525
"5359" 54 59 0
"5360" 54 60 0
"5361" 54 61 0
"5362" 54 62 0
"5363" 54 63 0
"5364" 54 64 0
"5365" 54 65 0
"5366" 54 66 0
"5367" 54 67 0
"5368" 54 68 -7.55836286956887e-05
"5369" 54 69 0
"5370" 54 70 0
"5371" 54 71 0
"5372" 54 72 0
"5373" 54 73 0
"5374" 54 74 0
"5375" 54 75 0
"5376" 54 76 0
"5377" 54 77 0
"5378" 54 78 0
"5379" 54 79 0
"5380" 54 80 0
"5381" 54 81 0
"5382" 54 82 0
"5383" 54 83 -0.00796709844815267
"5384" 54 84 0.115679196912713
"5385" 54 85 -0.614415588078404
"5386" 54 86 0
"5387" 54 87 0
"5388" 54 88 0
"5389" 54 89 0
"5390" 54 90 -0.0126157425111701
"5391" 54 91 0
"5392" 54 92 0
"5393" 54 93 0
"5394" 54 94 0
"5395" 54 95 0
"5396" 54 96 0
"5397" 54 97 0
"5398" 54 98 0
"5399" 54 99 -0.592819784837001
"5400" 54 100 0
"5401" 55 1 -0.0415877559947709
"5402" 55 2 -0.0713695763193151
"5403" 55 3 -0.0743697651224318
"5404" 55 4 -0.0740728558029548
"5405" 55 5 -0.0525810552720622
"5406" 55 6 -0.0408133511046063
"5407" 55 7 0
"5408" 55 8 -0.0684483910711805
"5409" 55 9 -0.053154442096354
"5410" 55 10 -0.0858647390878326
"5411" 55 11 0
"5412" 55 12 -0.0291078508274612
"5413" 55 13 -0.134498346923817
"5414" 55 14 -0.0725728018752097
"5415" 55 15 -0.412740708452015
"5416" 55 16 -0.00440883293002045
"5417" 55 17 -0.0198534442100977
"5418" 55 18 -0.0648223681954379
"5419" 55 19 -0.0138661432568777
"5420" 55 20 -0.109447802476185
"5421" 55 21 -0.0256404088495317
"5422" 55 22 -0.152274396247029
"5423" 55 23 -0.0208423735978989
"5424" 55 24 -0.0155032750063366
"5425" 55 25 -0.000131789515986598
"5426" 55 26 -0.0300689146080073
"5427" 55 27 -0.410719766630783
"5428" 55 28 -0.120049485448262
"5429" 55 29 -0.413850816573275
"5430" 55 30 -0.083189141478051
"5431" 55 31 -0.049470928826113
"5432" 55 32 -0.097481589585215
"5433" 55 33 -0.0369229874511055
"5434" 55 34 -0.0725693026960046
"5435" 55 35 -0.0549025304884412
"5436" 55 36 -0.0440224767705713
"5437" 55 37 -0.0703589482660524
"5438" 55 38 -0.0782044823929002
"5439" 55 39 -0.0464518964988884
"5440" 55 40 -0.0444287138661024
"5441" 55 41 -0.000545699806034902
"5442" 55 42 0
"5443" 55 43 -0.0635015201165722
"5444" 55 44 -0.079843400815923
"5445" 55 45 -0.00223163169760451
"5446" 55 46 -0.0578049939405278
"5447" 55 47 -0.083645743328385
"5448" 55 48 -0.0694563097297003
"5449" 55 49 -0.0981429641630565
"5450" 55 50 0
"5451" 55 51 0
"5452" 55 52 0
"5453" 55 53 -0.104811091177148
"5454" 55 54 -0.0232488664440497
"5455" 55 55 0
"5456" 55 56 -0.0372470086382358
"5457" 55 57 0
"5458" 55 58 -0.112246931479067
"5459" 55 59 -0.0860170771384179
"5460" 55 60 0
"5461" 55 61 -0.0664425399521401
"5462" 55 62 -0.0636828478425924
"5463" 55 63 -0.0109193555281493
"5464" 55 64 0
"5465" 55 65 0
"5466" 55 66 -0.00647023653829749
"5467" 55 67 0
"5468" 55 68 -0.0929186526108474
"5469" 55 69 -0.122037047105169
"5470" 55 70 -0.00503973542790962
"5471" 55 71 0
"5472" 55 72 0.0228024597020037
"5473" 55 73 -0.074393685214262
"5474" 55 74 0
"5475" 55 75 0
"5476" 55 76 0
"5477" 55 77 0
"5478" 55 78 0
"5479" 55 79 0
"5480" 55 80 0
"5481" 55 81 0
"5482" 55 82 -0.042193161182657
"5483" 55 83 -0.0116719379806605
"5484" 55 84 0.0210328779775131
"5485" 55 85 -0.435818710332174
"5486" 55 86 -0.0168643491156909
"5487" 55 87 -0.0876489887539512
"5488" 55 88 -0.00425230563533991
"5489" 55 89 -0.106333159282127
"5490" 55 90 0
"5491" 55 91 0
"5492" 55 92 0
"5493" 55 93 0
"5494" 55 94 0
"5495" 55 95 0
"5496" 55 96 0
"5497" 55 97 0
"5498" 55 98 0
"5499" 55 99 -0.417694078281383
"5500" 55 100 -0.106390192506506
"5501" 56 1 -4.00736598811531e-06
"5502" 56 2 -0.139159967073989
"5503" 56 3 -0.0547452819781218
"5504" 56 4 -0.048173113186353
"5505" 56 5 -0.0402907597413731
"5506" 56 6 -0.204427638606513
"5507" 56 7 0
"5508" 56 8 -0.0918467129404629
"5509" 56 9 0
"5510" 56 10 -0.125679545998159
"5511" 56 11 0
"5512" 56 12 -0.00967623293044872
"5513" 56 13 -0.164176574275659
"5514" 56 14 -0.108698004240804
"5515" 56 15 -0.563305895978393
"5516" 56 16 -0.111524629694547
"5517" 56 17 -0.0377522307979158
"5518" 56 18 -0.0351397147502827
"5519" 56 19 -0.00944378118013298
"5520" 56 20 -0.108972874068564
"5521" 56 21 -0.00225592805721889
"5522" 56 22 0
"5523" 56 23 0
"5524" 56 24 -0.0510006043924238
"5525" 56 25 -0.084343750691417
"5526" 56 26 -0.108974767929957
"5527" 56 27 -0.560865715745704
"5528" 56 28 -0.108542744733733
"5529" 56 29 -0.564641556989211
"5530" 56 30 -0.108972861662807
"5531" 56 31 -0.000825617757557621
"5532" 56 32 -0.186417629803119
"5533" 56 33 -0.10867236262337
"5534" 56 34 0
"5535" 56 35 -0.108688308023895
"5536" 56 36 0
"5537" 56 37 -0.0259084051458853
"5538" 56 38 -0.0469992651138004
"5539" 56 39 0
"5540" 56 40 -0.0935659416678613
"5541" 56 41 -0.0514211528225758
"5542" 56 42 -0.0846648967689577
"5543" 56 43 -0.131457574332234
"5544" 56 44 -0.0726026334901252
"5545" 56 45 0
"5546" 56 46 -0.103127786506196
"5547" 56 47 -0.132048186250198
"5548" 56 48 -0.103051755174922
"5549" 56 49 -0.0860999811031653
"5550" 56 50 0
"5551" 56 51 0
"5552" 56 52 0
"5553" 56 53 0
"5554" 56 54 0
"5555" 56 55 0
"5556" 56 56 0
"5557" 56 57 0
